,sentence_id,sentence,category,sentiment
1508,535248:1,The shrimp scampi was excellent and the antipasti were plentiful.,food#style_options,positive
1509,535248:2,It is expensive but well worth the money.,restaurant#prices,negative
1510,535248:2,It is expensive but well worth the money.,restaurant#general,positive
1511,535248:3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",restaurant#general,positive
1512,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,food#quality,positive
1513,536919:0,The only thing more wonderful than the food (which is exceptional) is the service.,service#general,positive
1514,536919:1,The only thing the waiters don't do for you is wipe your chin when you leave.,service#general,positive
1515,536919:2,Wonderful at holiday time.,restaurant#miscellaneous,positive
1516,541532:0,Cozy romantic atomosphere with only around 15 tables at most.,ambience#general,positive
1517,541532:1,Service was very prompt but slightly rushed.,service#general,positive
1518,541532:1,Service was very prompt but slightly rushed.,service#general,negative
1520,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,ambience#general,positive
1521,541532:3,Go here for a romantic dinner but not for an all out wow dining experience.,restaurant#miscellaneous,negative
1522,553097:0,My friend from Milan and myself were pleasantly surprised when we arrived and everyone spoke italian.,restaurant#miscellaneous,positive
1523,553097:1,Too bad the food wasn't of the same heritage.,food#quality,negative
1524,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",food#quality,negative
1525,553097:2,"The porcini mushroom pasta special was tasteless, so was the seafood tagliatelle.",food#quality,negative
1526,553097:3,A real dissapointment.,food#quality,negative
1527,553097:4,But that wasn't the icing on the cake: a tiramisu that resembled nothing I have ever had.,food#quality,negative
1528,553097:5,They should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,food#quality,negative
1529,553097:6,Priced at upper intermediate range.,restaurant#prices,negative
1530,555734:0,I really liked this place.,restaurant#general,positive
1531,555734:1,"Everything I had was good, and I'm a eater.",food#quality,positive
1532,555734:2,It was pretty inexpensive too.,restaurant#prices,positive
1533,558423:0,This place has the best Chinese style BBQ ribs in the city.,food#quality,positive
1534,558423:0,This place has the best Chinese style BBQ ribs in the city.,food#style_options,positive
1535,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,food#quality,positive
1536,558423:1,I also recommend the rice dishes or the different varieties of congee (rice porridge).,food#quality,positive
1537,558423:2,It's great to go for a quick lunch either alone or with a friend.,restaurant#miscellaneous,positive
1538,558423:3,It's definately not a place to go if you want to impress someone.,restaurant#miscellaneous,negative
1539,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",food#quality,positive
1541,558423:4,"However, if you want great food at a great price and don't mind the decor, you can't beat this place.",food#prices,positive
1542,558423:5,Quick and friendly service.,service#general,positive
1543,558423:6,This is one of the best comfort food places in the city.,restaurant#general,positive
1544,558423:7,It's somewhere you can eat and be happy.,restaurant#general,positive
1546,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",ambience#general,positive
1547,561054:1,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",ambience#general,positive
1548,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",food#quality,positive
1549,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",food#style_options,positive
1550,561054:2,"The food is wonderful, tasty and filling, and the service is professional and friendly.",service#general,positive
1551,561054:3,"I can't wait for summer, when they serve outside on their gigantic patio.",ambience#general,positive
1553,565344:0,I recently tried Suan and I thought that it was great.,restaurant#general,positive
1554,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,food#style_options,positive
1555,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,restaurant#general,positive
1556,565344:1,This little place definitely exceeded my expectations and you sure get a lot of food for your money.,food#prices,positive
1557,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,service#general,positive
1558,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,food#quality,positive
1559,565344:2,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,food#quality,positive
1560,565344:3,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.,restaurant#general,positive
1561,571962:0,They all know you.,service#general,positive
1562,571962:1,Good food.,food#quality,positive
1563,571962:2,Good drink.,drinks#quality,positive
1564,571962:3,How do you rate home?,restaurant#miscellaneous,positive
1565,578016:0,I have never had cheescake like this.,food#quality,positive
1566,578016:1,I thought I had died and gone to heaven.,food#quality,positive
1567,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.",restaurant#general,positive
1568,584025:0,"Great spot, whether looking for a couple of drinks or quiet dinner.",restaurant#miscellaneous,positive
1569,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,ambience#general,positive
1570,584025:1,Warm and friendly in the winter and terrific outdoor seating in the warmer months.,ambience#general,positive
1571,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,food#quality,positive
1572,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,drinks#style_options,positive
1573,584025:2,The food is great and they have a good selecion of wines at reasonable prices.,drinks#prices,positive
1574,584025:3,Have been several times and it never dissapoints.,restaurant#general,positive
1576,608500:1,We were less than impressed.,restaurant#general,negative
1577,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",ambience#general,positive
1578,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",ambience#general,positive
1579,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",food#quality,negative
1580,608500:2,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",service#general,negative
1581,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",food#quality,negative
1582,608500:3,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",food#style_options,negative
1583,608500:4,Probably would not go again...,restaurant#general,negative
1584,610611:0,"i've been to sapphire twice and both times the food was fine, if not good.",food#quality,positive
1585,610611:1,"stick with the chicken, beef, and lamb dishes.",food#quality,positive
1586,610611:1,"stick with the chicken, beef, and lamb dishes.",food#quality,positive
1587,610611:1,"stick with the chicken, beef, and lamb dishes.",food#quality,positive
1590,610611:4,"service is friendly, and never had a problem walking in and getting a table.",service#general,positive
1591,610611:4,"service is friendly, and never had a problem walking in and getting a table.",restaurant#miscellaneous,positive
1593,610611:6,skip dessert.,food#quality,negative
1594,611117:0,Best Reuben sandwich ever!,food#quality,positive
1595,611117:1,A classic!,food#quality,positive
1596,611117:2,Don't miss Bloom's on your next trip to Manhatten.,restaurant#general,positive
1597,611117:3,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",restaurant#miscellaneous,positive
1598,611117:4,Thanks Bloom's for a lovely trip.,restaurant#general,positive
1600,615180:1,"The food was not fresh, the sauces were bland and very oily.",food#quality,negative
1601,615180:1,"The food was not fresh, the sauces were bland and very oily.",food#quality,negative
1602,615180:2,It just wasn't Thai.,food#quality,negative
1604,620892:1,Was surprisingly disappointed.,food#quality,negative
1605,620892:2,Pizza was a little soggy.,food#quality,negative
1606,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,food#quality,positive
1607,620892:3,Ravioli was good...but I have to say that I found everything a bit overpriced.,food#prices,negative
1608,620892:4,Not enough wines by the glass either.,drinks#style_options,negative
1609,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",service#general,positive
1610,620892:5,"Service, however, was excellent...and I liked the setting/atmosphere a lot. ",ambience#general,positive
1612,620892:6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",food#prices,negative
1613,624715:0,This place is a great bargain.,restaurant#prices,positive
1614,624715:1,Authentic Pakistani food.,food#quality,positive
1615,624715:2,People are always friendly.,service#general,positive
1617,624715:4,"Just straight up cheap, good food.",food#quality,positive
1618,624715:4,"Just straight up cheap, good food.",food#prices,positive
1619,626269:0,Faan is sooo good.,restaurant#general,positive
1620,626269:1,The best pad thai i've ever had.,food#quality,positive
1621,626269:2,The design and atmosphere is just as good.,ambience#general,positive
1622,626269:2,The design and atmosphere is just as good.,ambience#general,positive
1623,626269:3,bottles of wine are cheap and good.,drinks#prices,positive
1624,626269:3,bottles of wine are cheap and good.,drinks#quality,positive
1625,626269:4,What more could you want?,restaurant#general,positive
1626,630914:0,The food was actually aweful.,food#quality,negative
1627,630914:1,I'm not picky - but it was actually gross.,food#quality,negative
1628,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",food#quality,negative
1629,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",food#quality,negative
1630,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",food#quality,negative
1631,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",food#quality,negative
1632,630914:2,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.",food#quality,negative
1633,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",ambience#general,positive
1634,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",service#general,positive
1635,630914:3,"Nice atmosphere, the service was very pleasant and the desert was good.",food#quality,positive
1636,630914:4,Wouldn't recomend it for dinner!,restaurant#general,negative
1637,632121:0,This is the perfect date spot for Williamsburg couples.,restaurant#miscellaneous,positive
1638,632121:1,The jukebox plays everything from Italian Opera to The Strokes.,ambience#general,positive
1639,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",food#quality,positive
1640,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",food#style_options,positive
1641,632121:2,"The food is amazing, rich pastas and fresh doughy pizza.",food#quality,positive
1642,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",ambience#general,positive
1643,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",service#general,positive
1644,632121:3,"Best of all is the warm vibe, the owner is super friendly and service is fast.",service#general,positive
1646,657129:0,go here for the drinks!,drinks#quality,positive
1649,657129:3,the drinks are amazing and half off till 8pm.,drinks#quality,positive
1650,657129:3,the drinks are amazing and half off till 8pm.,drinks#prices,positive
1651,657129:4,"Ask for Usha, the nicest bartender in manhattan.",service#general,positive
1652,657129:5,My fav was the sassy lassi...,drinks#quality,positive
1653,680345:0,This is an amazing place to try some roti rolls.,food#quality,positive
1654,680345:1,I really recommend the very simple Unda (Egg) rolls.,food#quality,positive
1655,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",food#quality,positive
1656,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",food#quality,positive
1657,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",food#quality,positive
1658,680345:2,"Delicate spices, onions, eggs and a kick-ass roti.",food#quality,positive
1659,680345:3,Amazing!,food#quality,positive
1660,680390:0,"Toons has recently been redone, so it's now a very attractive space.",ambience#general,positive
1661,680390:1,The food's as good as ever.,food#quality,positive
1662,680390:2,"In an area sadly lacking in decent Thai food, this is one of the best spots.",food#quality,positive
1663,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",ambience#general,positive
1664,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",service#general,positive
1665,682250:0,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",food#quality,positive
1666,682250:1,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.",food#style_options,positive
1668,682250:3,Can't wait to go back.,restaurant#general,positive
1669,682391:0,Best drumsticks over rice and sour spicy soup in town!,food#quality,positive
1670,682391:0,Best drumsticks over rice and sour spicy soup in town!,food#quality,positive
1671,682391:1,Beef noodle soup is good as well.,food#quality,positive
1672,682391:2,The service is good and the resturant is clean.,service#general,positive
1673,682391:2,The service is good and the resturant is clean.,ambience#general,positive
1674,682391:3,Best Taiwanese food in NY!,food#quality,positive
1675,707917:0,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,restaurant#general,positive
1676,707917:1,"For those that go once and don't enjoy it, all I can say is that they just don't get it.",restaurant#general,positive
1677,707917:2,Rao's has the best service and atmosphere in NYC.,service#general,positive
1678,707917:2,Rao's has the best service and atmosphere in NYC.,ambience#general,positive
1680,709294:0,My roommate and I LOVE this place.,restaurant#general,positive
1681,709294:1,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",ambience#general,positive
1682,709294:2,Indoor was very cozy and cute.,ambience#general,positive
1683,709294:3,"The portion sizes here are huge, and the sushi is good.",food#style_options,positive
1684,709294:3,"The portion sizes here are huge, and the sushi is good.",food#quality,positive
1686,709294:5,Staff is very accomodating.,service#general,positive
1687,713152:0,"Excellent dumplings served amid clean, chic decor.",food#quality,positive
1688,713152:0,"Excellent dumplings served amid clean, chic decor.",ambience#general,positive
1689,713152:1,"I got the $10 10-piece dim sum combo, every bite of which was great.",food#quality,positive
1690,713152:2,But $1 for each small piece???,food#prices,negative
1691,713152:3,Not worth it.,food#prices,negative
1692,713152:4,I won't go back unless someone else is footing the bill.,restaurant#general,negative
1693,713152:4,I won't go back unless someone else is footing the bill.,restaurant#prices,negative
1695,717570:1,The decor is very simple but comfortable.,ambience#general,positive
1696,717570:2,The food was delicious but do not come here on a empty stomach.,food#quality,positive
1697,717570:2,The food was delicious but do not come here on a empty stomach.,food#style_options,negative
1698,717570:3,The portions are small but being that the food was so good makes up for that.,food#style_options,negative
1699,717570:3,The portions are small but being that the food was so good makes up for that.,food#quality,positive
1700,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,food#quality,positive
1701,717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,food#quality,positive
1702,717570:5,The staff there is very attentive and down to earth.,service#general,positive
1703,717570:6,I loved it and would go again.,restaurant#general,positive
1704,720418:0,Great Indian food and the service is incredible.,food#quality,positive
1705,720418:0,Great Indian food and the service is incredible.,service#general,positive
1706,720418:1,The owner truly caters to all your needs.,service#general,positive
1707,720418:2,"When family came in he gave them apps to test their palets, and then ordered for them.",service#general,positive
1708,720418:3,Everyone was more then happy with his choices.,service#general,positive
1709,720418:4,Great food and the prices are very reasonable.,food#quality,positive
1710,720418:4,Great food and the prices are very reasonable.,restaurant#prices,positive
1712,720620:1,The food here does a great service to the name (Cantonese that is...).,food#quality,positive
1713,720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.,food#quality,positive
1714,720620:3,This dish is my favorite and I always get it when I go there and never get tired of it.,food#quality,positive
1715,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",food#quality,positive
1716,720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.",food#quality,positive
1717,720620:5,Simply some good tasting Chinese food at incredible prices...,food#quality,positive
1718,720620:5,Simply some good tasting Chinese food at incredible prices...,food#prices,positive
1719,720620:6,Service is not what you are coming here for...,service#general,negative
1721,720620:8,Big Wong is a great place to eat and fill your stomach.,restaurant#general,positive
1723,735448:1,"whoever the jazz duo was, they were on POINT.",ambience#general,positive
1724,735448:2,"good music, great food, speedy service affordable prices.",ambience#general,positive
1725,735448:2,"good music, great food, speedy service affordable prices.",food#quality,positive
1726,735448:2,"good music, great food, speedy service affordable prices.",service#general,positive
1727,735448:2,"good music, great food, speedy service affordable prices.",restaurant#prices,positive
1728,735448:3,even the wine by the glass was good.,drinks#quality,positive
1730,735448:4,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.",restaurant#general,positive
1731,737999:0,Consistently good Japanese Tapas.,food#quality,positive
1733,737999:2,Always good drinks and service is pretty good;,drinks#quality,positive
1734,737999:2,Always good drinks and service is pretty good;,service#general,positive
1735,737999:3,Atmosphere is nice and relaxed too...,ambience#general,positive
1736,737999:4,A great place to meet up for some food and drinks...  ,restaurant#miscellaneous,positive
1737,737999:5,Yakitori (bbq meats) is tasty too.,food#quality,positive
1740,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",food#quality,negative
1741,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",service#general,negative
1742,740923:1,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.",restaurant#miscellaneous,negative
1743,740923:2,Price and quality of fish alone will keep us from making a return visit.,food#prices,negative
1744,740923:2,Price and quality of fish alone will keep us from making a return visit.,food#quality,negative
1745,740923:2,Price and quality of fish alone will keep us from making a return visit.,restaurant#general,negative
1746,740923:3,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.,food#quality,negative
1747,740923:4,No thanks!!!,restaurant#general,negative
1748,744478:0,"This place, which is only a few months old, is perhaps Queens' biggest secret!",restaurant#general,positive
1749,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",ambience#general,positive
1750,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",food#quality,positive
1751,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",food#prices,positive
1752,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",service#general,positive
1753,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",ambience#general,positive
1754,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",location#general,positive
1755,744478:1,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!",restaurant#prices,positive
1756,746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,service#general,negative
1757,746254:1,We were then shooed inside.,service#general,negative
1758,746254:2,"One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.",service#general,negative
1759,746254:3,"We left, never to return.",restaurant#general,negative
1760,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",food#prices,negative
1761,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",service#general,negative
1762,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",service#general,negative
1763,746254:4,"With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.",service#general,negative
1764,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,service#general,negative
1765,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,food#prices,negative
1766,751493:0,I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.,food#quality,negative
1775,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,food#quality,positive
1776,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,ambience#general,positive
1777,757762:0,Baluchi's has solid food and a nice decor at reasonable prices.,restaurant#prices,positive
1778,757762:1,The only problem is that the manager is a complete incompetent.,service#general,negative
1779,757762:2,He offers subpar service and has no personality.,service#general,negative
1780,757762:3,"In fact, it appears he is going to go postal at any moment.",service#general,negative
1782,757762:5,There is no excuse for such lousy service!,service#general,negative
1785,758263:2,You can do it here.,food#style_options,positive
1786,758263:3,$20 for all you can eat sushi cannot be beaten.,food#prices,positive
1787,759781:0,"I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.",restaurant#general,positive
1789,759781:2,"Most of the servers are very attentive, friendly and quite attractive.",service#general,positive
1791,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",ambience#general,positive
1792,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",service#general,positive
1793,759781:4,"The vibe is very relaxed and cozy, service was great and the food was excellent!",food#quality,positive
1794,759781:5,Me and my girls will definitely go back.,restaurant#general,positive
1795,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,food#quality,positive
1796,773720:0,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,location#general,positive
1797,773720:1,I would highly recommand requesting a table by the window.,location#general,positive
1798,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service#general,positive
1799,773720:2,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,ambience#general,positive
1801,872763:1,The food is great.,food#quality,positive
1802,872763:2,Personal pans are the perfect size for those hungry nights.,food#style_options,positive
1803,872763:3,I heartily recommend.,restaurant#general,positive
1804,872763:4,There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.,service#general,negative
1805,872763:5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,service#general,negative
1807,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",ambience#general,positive
1808,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",ambience#general,positive
1809,875139:0,"Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.",location#general,positive
1810,875139:1,The pizza was pretty good and huge.,food#quality,positive
1811,875139:1,The pizza was pretty good and huge.,food#style_options,positive
1812,875139:2,The price very reasonable.,restaurant#prices,positive
1813,875139:3,We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.,food#style_options,positive
1815,875139:5,I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.,food#quality,negative
1816,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",food#quality,negative
1817,875139:6,"The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol",food#style_options,negative
1820,929329:2,"La Rosa waltzes in, and I think they are doing it the best.",food#quality,positive
1821,929329:3,"Interesting selection, good wines, service fine, fun decor.",drinks#quality,positive
1822,929329:3,"Interesting selection, good wines, service fine, fun decor.",service#general,positive
1823,929329:3,"Interesting selection, good wines, service fine, fun decor.",ambience#general,positive
1824,929329:3,"Interesting selection, good wines, service fine, fun decor.",food#style_options,positive
1826,935633:1,I love it.,restaurant#general,positive
1827,935633:2,I plan on stopping by next week as well.,restaurant#general,positive
1828,935633:3,"I found it on a cold night, the perfect spot to warm up.",restaurant#miscellaneous,positive
1829,935633:4,I recieved prompt service with a smile.,service#general,positive
1830,935633:5,"To me it exemplifies Soho, cute, artsy, interesting.",ambience#general,positive
1831,935633:6,Definately check it out!!!,restaurant#general,positive
1832,955711:0,This place blew me away...by far my new favorite restaurant on the uppereast side.,restaurant#general,positive
1833,955711:1,The wine list is extensive and impressive.,drinks#style_options,positive
1834,955711:2,LOVE the atmosphere - felt like I was in Paris.,ambience#general,positive
1835,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,food#quality,positive
1836,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,food#quality,positive
1837,955711:3,The mussels were fantastic and so was the dessert...definitely going to be back very soon.,restaurant#general,positive
1839,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,service#general,positive
1840,957145:1,I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.,service#general,positive
1841,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",service#general,positive
1842,957145:2,"Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.",service#general,positive
1843,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",ambience#general,positive
1844,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",ambience#general,positive
1845,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",food#quality,positive
1846,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!",food#quality,positive
1847,957145:4,I lOVE THIS PLACE!,restaurant#general,positive
1848,957145:5,Keep up the good work guys!,restaurant#general,positive
1850,958809:1,I have to say I have never had a disapointing meal here.,food#quality,positive
1851,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,food#quality,positive
1852,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",food#quality,positive
1853,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",food#quality,positive
1854,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.",food#quality,positive
1856,ADLT#8:0,Love Al Di La,restaurant#general,positive
1857,ADLT#8:1,I recommend this place to everyone.,restaurant#general,positive
1858,ADLT#8:2,Great food.,food#quality,positive
1859,ADLT#2:0,One of my favorite places in Brooklyn. ,restaurant#general,positive
1860,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",food#quality,positive
1861,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",food#quality,positive
1862,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.",food#quality,positive
